Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country
,,INR,Online Store,2026-02-24T13:27:52Z,,2026-02-24T13:27:55Z,6377750000000.0,#1064,Australia,Rest of the World,Australia,Victoria,South Morang,,8724450000000.0,Esther Stole,,Stole,One Size,7334.739158,6601.265243,6601.265243,0.0,0.0,0.0,2.0,,,0.0,,,733.473916,1.0,,First-time,9158150000000.0,AUSTRALIA
Brand A,07-02-2026,INR,Online Store,2026-02-07T13:00:14Z,2026-02-07T13:00:16Z,2026-02-07T13:00:18Z,,#1060,Singapore,Rest of the World,Singapore,,Singapore,,,Rosita Kurta Set," co-ord, eoss-25, express shipping, kurta set, tunic",Co-ord,S,0.0,829944.07262,7756.48666,0.0,0.0,0.0,55.0,,0.0,0.0,,,38782.433295,87.0,, first-time,,
Brand A,07-02-2026,INR,Online Store,,2026-02-07T13:05:15Z,2026-02-09T12:12:21Z,6357080000000.0,#1061,India,India,India,Uttar Pradesh,Nanpara,,0.0,Pooja Hegde in Lilian Kaftan Set, celeb,Co-ord,S,9011.643898,8111.304667,8111.304667,1.0,0.0,,1.0,,8111.304666,90.0,,1.0,900.339232,1.0,,First-time,9110640000000.0,India
 brand a,,INR,Online Store,,2026-02-04T14:48:18Z,2026-02-04T14:48:19Z,832299330000000.0,#1058,United States,USA,United States,Texas,Austin,,8947330000000.0,Divya Boppana in Amelia Long Kurta Set,celeb,,NAN,9443.476666,8499.129,8499.129,1.0,0.0,0.0,1.0,,8499.128999,,,1.0,944.347667,1.0,,First-time,9106040000000.0,India
BRAND A,07-02-2026,INR,ONLINE STORE, 2026-02-07t13:00:14z,2026-02-07T13:00:16Z,2026-02-07T13:00:18Z,6357080000000.0,#1060,Singapore,Rest of the World,Singapore,,Singapore,,8725100000000.0,MARIGOLD KURTA SET,"Co-ord, eoss-25, Express shipping, Kurta Set, Tunic", co-ord,S,9443.476666,,8499.129,1.0,0.0,0.0,1.0,,8499.128999,1.0,,1.0,42495.645015,1.0,,First-time,,Singapore
Brand A,24-02-2026,INR,Online Store,2026-02-24T13:27:52Z,2026-02-24T13:27:54Z,2026-02-24T13:27:55Z,835485250000000.0,#1064,Australia,Rest of the World,AUSTRALIA,VICTORIA,, nan,8724320000000.0,Esther Kurta Set,,Co-ord,M / Kurta Set,10085.26634,9076.739708,,1.0,0.0,0.0,1.0,,9076.739709,1.0,,1.0,1008.526634,1.0,,FIRST-TIME,9158150000000.0,Australia
Brand A,07-02-2026,INR,,2026-02-07T13:00:14Z,2026-02-07T13:00:16Z,2026-02-07T13:00:18Z,6357080000000.0, #1060,,Rest of the World,Singapore,,Singapore,,8725100000000.0,Woodapple Kurta Set,"Co-ord, eoss-25, Express shipping, Kurta, Kurta Set",CO-ORD, s,10085.26634,9076.739708,9076.739708,0.0,0.0,0.0,1.0,,,0.0,,,1008.526634,1.0,, first-time,9110630000000.0,Singapore
Brand A,07-02-2026,INR,Online Store,2026-02-06T18:47:23Z,2026-02-06T18:47:25Z,2026-02-06T18:47:27Z,6356230000000.0,#1059,,Rest of the World,,ENGLAND,NAN,,8835880000000.0,Avery Kurta Set,"Category_Kurta Set, Collection_Lumiere, Tag_NewArrival",Kurta Set,M,10085.26634,,9076.739708,,0.0,0.0,55.0,,,-1.0,,130.0,1008.526634,1.0,AVERY-MULTI,First-time,,United Kingdom
Brand A,24-02-2026,INR,Online Store,2026-02-24T13:27:52Z,,2026-02-24T13:27:55Z,6377750000000.0,#1064,Australia,Rest of the World,Australia,Victoria,South Morang,,8724320000000.0,,"CO-ORD, EOSS-25, EXPRESS SHIPPING, KURTA, KURTA SET", co-ord, l,11002.10874,9901.897864,9901.897864,0.0,0.0,0.0,1.0,,,0.0,,,1100.210874,1.0,,FIRST-TIME,9158150000000.0,
,07-02-2026,INR,Online Store,2026-02-06T18:47:23Z, 2026-02-06t18:47:25z,2026-02-06T18:47:27Z,6356230000000.0,#1059,United Kingdom,Rest of the World,United Kingdom,England,Maidenhead,,8835880000000.0,Auburn Kurta Set,"Category_Kurta Set, Collection_Lumiere, Express shipping, Tag_NewArrival",Kurta Set,M,12835.79353,11552.21417,11552.21417,0.0,0.0,0.0,1.0,,,0.0,,,57761.070885,1.0,AUBURNKURTASET-MULTI,First-time,9109680000000.0,United Kingdom
Brand A,07-02-2026,INR,Online Store,2026-02-07T13:00:14Z,2026-02-07T13:00:16Z,2026-02-07T13:00:18Z,6357080000000.0,#1060, singapore,Rest of the World,Singapore,,Singapore,,,Hibiscus Kurta Set,"Category_Kurta Set, Collection_Lumiere, Tag_NewArrival",Kurta Set,S,14669.47832,13202.53049,,0.0,0.0,0.0,1.0,,,,,,1466.947832,1.0,HIB-MUSTARD, first-time,9110630000000.0,Singapore
Brand B,25-01-2026,INR,Draft Orders,2026-01-25T07:20:51Z,2026-01-17T18:02:17Z,2026-01-25T07:20:53Z,6945270000000.0,#5083,INDIA,India,India,Haryana,,,0.0,UNNATI,"bestseller_12jan26, Category_Saree, Mehfil, mehfil_women, new arrivals, Nov_24, Others Shipping, Women-10k-Shipping, Womenswear",Saree,CUSTOM,0.0,-95000.0,-95000.0,0.0,-95000.0,,,-113.0,,0.0,,,0.0,1.0,MMMWC26-919,First-time,9063030000000.0,India
Brand B,19-01-2026,INR,Online Store,2026-01-18T18:53:36Z,2026-01-18T18:53:37Z,2026-01-18T18:53:38Z,6947110000000.0,,Canada,Rest of the World,Canada, ontario,Mississauga,NAN,,,NAN,,NAN,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,87.0,,First-time,9065130000000.0,India
Brand B,, inr,Online Store,2026-01-24T07:02:26Z,2026-01-24T07:02:29Z,2026-01-27T11:19:47Z,6957420000000.0,#5105,Canada,Rest of the World,Canada,Ontario,Vaughan,,,,,,NAN,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9080440000000.0,India
Brand B,06-01-2026,INR,ONLINE STORE,2026-01-06T13:15:23Z,2026-01-06T13:15:24Z,2026-01-06T13:15:26Z,907040070000000.0,#5050,India,India,INDIA,Tamil Nadu,Chennai, nan,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,87.0,,First-time,,India
Brand B,09-01-2026,INR,Online Store,2026-01-09T12:30:42Z,2026-01-09T12:30:45Z,2026-01-09T12:30:48Z,907797250000000.0,#5062,India,INDIA, india,Gujarat,"Punagam, Surat",,,NAN,,,NAN,0.0,0.0,0.0,-0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9043080000000.0,NAN
Brand B,10-01-2026,INR,Online Store, 2026-01-10t10:17:51z,2026-01-10T10:17:53Z,2026-01-10T10:17:55Z,6931510000000.0,#5065,India,India,India,Telangana,Hyderabad,,,,, nan,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,1.0,,First-time,9046720000000.0,India
Brand B,10-01-2026,INR,Online Store,2026-01-10T17:35:23Z,2026-01-10T17:35:27Z,2026-01-10T17:35:28Z,6932050000000.0,#5069,India, india,India,Gujarat,Surat,NAN,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,,India
Brand B,14-01-2026,INR,Online Store,2026-01-14T07:53:04Z,2026-01-14T07:53:05Z,2026-01-14T08:05:38Z,6938800000000.0,#5073,India, india,India,Maharashtra,Solapur,,,NAN,,, nan,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,, first-time,9056450000000.0,India
Brand B,24-01-2026,INR,Online Store,2026-01-23T18:46:19Z,2026-01-23T18:46:21Z,2026-01-23T18:46:22Z,911285780000000.0,#5102,India, india,India,Delhi,Delhi,NAN,,,,,,0.0,-0.0,-0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,FIRST-TIME,9079440000000.0,India
Brand B,24-01-2026,INR,Online Store,2026-01-24T06:29:59Z,2026-01-24T06:30:01Z,2026-01-24T06:30:02Z,911418090000000.0,#5104,India,India,,Haryana,PANCHKULA,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,1.0,,First-time,9080420000000.0,India
BRAND B,24-01-2026,INR,Online Store,2026-01-24T08:10:24Z,2026-01-24T08:10:29Z,2026-01-24T08:10:31Z,6957490000000.0,#5107,India,India,India,Haryana,,,,,,, nan,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9080510000000.0,India
Brand B,24-01-2026,,Online Store,,2026-01-24T10:07:15Z,2026-01-24T10:49:05Z,6957570000000.0,#5110,India,India,India,,Bengaluru,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,,,India
Brand B,24-01-2026,INR,Online Store,2026-01-24T13:52:47Z,2026-01-24T13:52:49Z,2026-01-24T13:52:50Z,,#5111,India,India,India,Punjab,Ludhiana,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9080810000000.0,India
Brand B,24-01-2026,INR,Online Store,2026-01-24T15:52:31Z,2026-01-24T15:52:33Z,2026-01-27T12:00:31Z,6957880000000.0,#5115,,India,India,Maharashtra,Mumbai,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,First-time,0.0,India
Brand B,24-01-2026,,Online Store,2026-01-24T17:50:52Z,2026-01-24T17:50:53Z,2026-01-24T17:50:55Z,6958090000000.0,#5119,India,India,,Delhi,New Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,-0.0,,,0.0,1.0,,First-time,9081240000000.0,India
Brand B,,INR,ONLINE STORE,2026-01-24T19:25:50Z,2026-01-24T19:25:52Z,2026-01-24T19:25:53Z,6958240000000.0,#5120,,India,India,Delhi,Delhi,,,,,NAN,,0.0,0.0,0.0,0.0,0.0,,-0.0,,,0.0,,,-0.0,1.0, nan,First-time,9081410000000.0,India
Brand B,25-01-2026,INR,Online Store,2026-01-24T22:04:10Z,,2026-01-27T10:25:10Z,6958490000000.0,, india,India,India,Punjab,Patiala,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9081640000000.0,India
Brand B,25-01-2026,INR,Online Store,2026-01-25T05:52:18Z,2026-01-25T05:52:21Z,2026-01-25T05:52:22Z,,#5128,INDIA,India,INDIA,Haryana,Gurgaon,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0, nan, first-time,726537900000000.0,India
Brand B,25-01-2026, inr,Online Store,2026-01-25T16:12:21Z,2026-01-25T16:12:21Z,2026-01-26T03:49:07Z,6959570000000.0,#5134,India,India,India,Kerala,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9081550000000.0,India
 brand b,26-01-2026,INR,Online Store,2026-01-25T19:44:07Z,2026-01-25T19:44:10Z,2026-01-28T08:24:53Z,6959860000000.0,#5139,India,INDIA,India,Punjab,Ludhiana,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,1.0,,First-time,-8806630000000.0,India
Brand B,26-01-2026,INR,,2026-01-25T23:48:32Z,2026-01-25T23:48:38Z,2026-01-28T13:40:04Z,6960190000000.0,#5140,India,India,India,Delhi,,,,,,,,0.0,-0.0,,0.0,,,0.0,,,,,,0.0,1.0,,First-time,9082440000000.0,India
BRAND B,26-01-2026, inr,Online Store,2026-01-26T02:20:40Z,2026-01-26T02:20:43Z,,6960380000000.0,,India,India,India,Delhi,New Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9084110000000.0,India
Brand B,26-01-2026,INR,Online Store,2026-01-26T04:37:59Z,2026-01-26T04:38:01Z,2026-01-26T04:38:02Z,911832050000000.0,#5146, india,India,India,Gujarat,Vadodara,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9084340000000.0,India
Brand B,26-01-2026,INR,Online Store,2026-01-26T09:21:35Z,2026-01-26T09:21:40Z,2026-01-27T09:31:18Z,911866110000000.0,#5150,India,India,India,Delhi,Delhi,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,7728750000000.0,India
Brand B,26-01-2026,INR,Online Store,2026-01-26T10:43:59Z,2026-01-26T10:44:01Z,2026-01-26T10:44:02Z,911875280000000.0,#5151,India,INDIA,India,Telangana,Hyderabad,NAN,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,, first-time,9084720000000.0, india
Brand B,26-01-2026,INR,Online Store,2026-01-26T11:10:38Z,2026-01-26T11:10:38Z,2026-01-26T11:10:40Z,6960900000000.0,#5152,India,India,India,Karnataka,Bengaluru,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,, first-time,9012450000000.0,India
Brand B,28-01-2026,INR,Online Store,2026-01-28T03:57:27Z,2026-01-28T03:57:28Z,2026-01-28T03:57:31Z,6964230000000.0,#5164,India,India,India,Maharashtra,mumbai,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,-9088570000000.0,India
Brand B,,INR,,2026-01-28T06:32:54Z,2026-01-28T06:32:57Z,2026-01-31T14:16:28Z,,#5166,India, india,INDIA,Telangana,hyderabad,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9088870000000.0,India
Brand B,02-01-2026,INR,Online Store,2026-01-02T04:35:01Z,,2026-01-02T04:35:04Z,6916550000000.0,#5025,United States,USA,United States,Georgia,Alpharetta,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,1.0, nan,First-time,9028640000000.0,India
Brand B,04-01-2026,,Online Store,2026-01-04T03:52:40Z,2026-01-04T03:52:42Z, 2026-01-04t03:52:44z,6920070000000.0, #5035,United States,USA,United States,California,East Palo Alto,,, nan,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0, nan,First-time,9033040000000.0,India
Brand B,,INR,Online Store,2026-01-04T22:11:26Z,2026-01-04T22:11:30Z,,6921270000000.0,#5039, united states,USA,United States,New Jersey,Morristown, nan,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9034630000000.0,India
Brand B,07-01-2026,INR,Online Store,2026-01-07T17:33:13Z,2026-01-07T17:33:14Z,2026-01-07T17:33:16Z,6926280000000.0,#5054,United States,USA,United States,Massachusetts,Attleboro,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,First-time,9040870000000.0,India
Brand B,17-01-2026,INR,Online Store,,2026-01-16T22:45:04Z,2026-01-16T22:45:05Z,6943950000000.0,#5082,United States,USA,United States,,Roseville,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9061310000000.0,NAN
Brand B, 24-01-2026,INR,Online Store,2026-01-24T07:03:09Z,2026-01-24T07:03:10Z,2026-01-24T07:03:11Z,6957420000000.0,#5106,United States,USA,,Illinois,Chicago,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,,First-time,9080450000000.0,India
BRAND B,25-01-2026,,Online Store,2026-01-25T05:53:44Z,2026-01-25T05:53:45Z,,6959030000000.0,#5129,United States,USA,United States,New York,New York,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0, nan,First-time,988385200000000.0,INDIA
Brand B,25-01-2026,INR,Online Store,,2026-01-25T18:26:50Z,2026-01-28T13:42:21Z,911727250000000.0,#5135,UNITED STATES,USA,,New Jersey,Clifton,,, nan,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,, nan,First-time,9083260000000.0,INDIA
Brand B,,INR,Online Store, 2026-01-26t02:51:54z,2026-01-26T02:51:56Z,2026-01-28T09:56:42Z,6960420000000.0,#5144,United States,USA,,New York, hopewell junction,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,-0.0,,,0.0,-1.0,,First-time,9084170000000.0,India
Brand B,NAN,INR,Online Store,2026-01-27T21:45:26Z,2026-01-27T21:45:30Z,2026-01-31T09:26:09Z,, #5163,United States,USA,United States, new york,Tarrytown,NAN,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,8899030000000.0,India
,25-01-2026,INR,Online Store,2026-01-25T06:04:57Z,,2026-01-25T06:05:00Z,6959040000000.0,#5130,India,India,India,Haryana,Gurgaon,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,1.0,,Returning,6604890000000.0,India
Brand B,25-01-2026,INR,Online Store, 2026-01-25t13:25:25z,2026-01-25T13:25:27Z,2026-01-25T13:25:29Z,6959390000000.0,#5131,India,India,India,Rajasthan,Kuchaman city,,, nan,,,,,0.0,-0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,RETURNING,8679530000000.0,India
Brand B,29-01-2026,INR,Online Store,2026-01-28T23:50:17Z,2026-01-28T23:50:21Z,2026-01-31T09:44:43Z,6965730000000.0,#5168,India,India,India,Telangana, secunderabad,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,1.0,,Returning,0.0,India
Brand B,24-01-2026,INR, online store,2026-01-24T14:48:03Z,2026-01-24T14:48:06Z,2026-01-27T13:26:43Z,6957790000000.0,#5112,United States,USA, nan,,Alpharetta, nan,,,,, nan,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,1.0,,Returning,9028640000000.0, india
BRAND B,31-01-2026,INR,Online Store,,2026-01-30T19:27:46Z, 2026-01-30t19:27:47z,6969310000000.0,#5174,India,India,INDIA,Odisha,Bhubaneswar,,,,,NAN,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,Returning,,India
Brand B,02-01-2026,INR,Online Store,2026-01-02T12:24:17Z,2026-01-02T12:24:19Z,2026-01-02T12:41:23Z,0.0,#5028,Australia,Rest of the World,Australia,Queensland,Middle park,,,, nan,,,0.0,0.0,4000.0,0.0,0.0,,0.0,,,,0.0,,,1.0,,Returning,8876610000000.0,Australia
Brand B,05-01-2026,INR, online store,2026-01-05T10:47:25Z,2026-01-05T10:47:26Z,2026-01-05T10:47:28Z,0.0,#5042,Mauritius,Rest of the World, mauritius,NAN,Vacoas,,,,,,,0.0,0.0,464000.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,1.0,,First-time,9035710000000.0,Mauritius
Brand B,01-01-2026,INR,Online Store,2026-01-01T16:41:05Z,2026-01-01T16:41:07Z,2026-01-01T16:41:08Z,6915620000000.0,NAN,,Middle East,Saudi Arabia, nan, riyadh,,,,,,,0.0,0.0,4000.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,First-time,992611400000000.0,Saudi Arabia
Brand B,15-01-2026,INR,Online Store,2026-01-15T12:25:07Z,2026-01-15T12:25:10Z,2026-01-15T12:25:12Z,909259210000000.0,#5079,Saudi Arabia,Middle East,Saudi Arabia,,Makkah Al Mukarramah,,0.0,,,,,0.0,0.0,4000.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,NAN,9041460000000.0,Saudi Arabia
Brand B,19-01-2026, inr,Online Store,,2026-01-19T10:37:37Z,2026-01-19T10:37:39Z,6948260000000.0,#5088,Saudi Arabia,Middle East,Saudi Arabia,,Riyadh,,,,,,,0.0,0.0,4000.0,0.0,0.0,,,,,0.0,,,0.0,1.0,,First-time,9066440000000.0,
BRAND B,05-01-2026,INR,Online Store, 2026-01-05t09:19:05z,2026-01-05T09:19:06Z, nan,6922020000000.0,#5041,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,NAN,,,,,,0.0,0.0,4000.0,0.0,0.0,,-0.0,0.0,,,0.0,,-0.0,87.0,NAN,RETURNING,882413400000000.0,
 brand b,06-01-2026,INR,Draft Orders,2026-01-06T09:17:59Z,2026-01-06T09:17:59Z,2026-01-06T09:19:00Z,6923790000000.0,#5049,United States,USA,United States, california,San Marino,,,,,,NAN,0.0,0.0,4000.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9037920000000.0,United States
,14-01-2026,INR,Online Store,2026-01-14T13:32:01Z,NAN,2026-01-14T13:32:06Z,909023410000000.0,#5074,United States,USA,United States,New Jersey,North Brunswick,,, nan,,,,0.0,0.0,4000.0,0.0,-0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,8341620000000.0,United States
Brand B,21-01-2026,INR,Online Store,2026-01-20T21:54:33Z,2026-01-20T21:54:34Z,2026-01-20T21:54:36Z,6951000000000.0,#5095,United States,USA,United States,,Manalapan Township, nan,,,,,,0.0,0.0,4000.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,997946400000000.0,United States
Brand B,10-01-2026,INR,Draft Orders,2026-01-10T12:39:26Z,2026-01-10T12:39:26Z,2026-01-10T12:40:27Z,6931600000000.0,#5066,Saudi Arabia,Middle East,Saudi Arabia,NAN,Riyadh,,,,,,NAN,5500.0,5500.0,11500.0,0.0,0.0,-0.0,1.0,,,0.0,,,0.0,2.0,,First-time,9040340000000.0,Saudi Arabia
 brand b,09-01-2026,INR,Online Store,2026-01-09T10:22:21Z,2026-01-09T10:22:24Z,2026-01-09T10:22:25Z,6929650000000.0,#5060,AUSTRALIA,Rest of the World,Australia,Queensland,Stretton,,,,,,,0.0,0.0,6000.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9043710000000.0,Australia
Brand B,06-01-2026,INR,Draft Orders,2026-01-06T08:53:14Z,2026-01-06T08:53:14Z,2026-01-06T08:53:16Z,6923780000000.0,#5046,Canada,Rest of the World,Canada,ONTARIO,Cambridge,,,,,,,9500.0,9500.0,-15500.0,-0.0,0.0,0.0,1.0,,,0.0,,,,2.0,,First-time,9037900000000.0,Canada
,15-01-2026,INR,,2026-01-15T10:11:23Z,2026-01-15T10:11:23Z,,6940800000000.0,#5077,Canada,Rest of the World,Canada,Ontario,Brampton,,,,,,,12000.0,,18000.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,2.0,,First-time,9058350000000.0,Canada
Brand B,19-01-2026,INR,Online Store,2026-01-19T03:25:14Z,2026-01-19T03:25:17Z,2026-01-19T03:25:18Z,6947860000000.0,#5087, nan,Rest of the World,Canada,British Columbia,Surrey,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,First-time,9059310000000.0,Canada
BRAND B,21-01-2026,INR,Draft Orders,2026-01-21T08:31:02Z,2026-01-21T08:31:02Z,,6951860000000.0,#5097,Australia,Rest of the World, australia, nan,,,,NAN,,,,11440.68,1224152.76,19500.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,2.0, nan,First-time,9073110000000.0,India
Brand B,25-01-2026,INR,,2026-01-25T13:42:55Z,,2026-01-25T13:43:56Z,,#5132,,Rest of the World,Ireland,Dublin,Dublin 15,,,,,,,45000.0,45000.0,51000.0,0.0,0.0,0.0,,,,0.0,,,0.0,2.0,,First-time,9082780000000.0,Ireland
Brand B,09-01-2026,INR,Online Store,,2026-01-09T13:30:23Z,2026-01-09T13:30:25Z,6929810000000.0,#5063,Saudi Arabia,Middle East,Saudi Arabia,,Dhahran,,,,,,,0.0,0.0,6000.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,,9044910000000.0,
Brand B,20-01-2026,INR,Online Store,2026-01-20T11:46:11Z,2026-01-20T11:46:13Z,2026-01-20T11:46:15Z,,#5093,Saudi Arabia,Middle East,Saudi Arabia,,,,,,, nan,,0.0,,6000.0,,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,997828700000000.0,Saudi Arabia
Brand B,21-01-2026,INR,Draft Orders,2026-01-21T07:11:59Z,2026-01-21T07:12:00Z,2026-01-22T20:06:45Z,6951780000000.0,#5096,,Middle East,Saudi Arabia,,,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,0.0,Saudi Arabia
,22-01-2026,INR,Draft Orders,2026-01-22T08:10:11Z,2026-01-22T08:10:11Z,2026-01-22T20:06:09Z,6953700000000.0,#5100,Saudi Arabia,Middle East,Saudi Arabia,,Al Badayea,,,,,,,0.0,0.0,6000.0,0.0,0.0,,-0.0,0.0,,0.0,,,0.0,1.0,,,9075910000000.0,Saudi Arabia
Brand B,27-01-2026,INR,Draft Orders,2026-01-27T10:45:48Z,2026-01-27T10:45:48Z,2026-01-27T10:46:49Z,912120250000000.0,#5159,Saudi Arabia,Middle East,Saudi Arabia,,,,,,,, nan,0.0,0.0,6000.0,0.0,0.0,,0.0,,,0.0,,,0.0,87.0,,First-time,9086690000000.0,Saudi Arabia
BRAND B,08-01-2026,INR,Online Store,2026-01-07T21:19:37Z,2026-01-07T21:19:40Z,2026-01-10T15:24:08Z,6926670000000.0,#5055,United Arab Emirates,Middle East,United Arab Emirates,Dubai, dubai,,,,, nan,,0.0,0.0,6000.0,-0.0,0.0,,,,,0.0,,,0.0,0.0,,First-time,9040950000000.0,United Arab Emirates
Brand B,19-01-2026,INR,Online Store,2026-01-19T16:44:22Z,2026-01-19T16:44:25Z,2026-01-19T16:44:26Z,6948620000000.0,#5089,United Arab Emirates,Middle East,United Arab Emirates,Dubai,Dubai,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,0.0,1.0,,First-time,9066920000000.0,United Arab Emirates
 brand b,09-01-2026,INR,Draft Orders,2026-01-09T11:38:59Z,2026-01-09T11:38:59Z,2026-01-09T18:00:16Z,6929710000000.0,#5061,United Kingdom,Rest of the World,United Kingdom,England,surbiton,,,,,,,64000.0,64000.0,,,0.0,0.0,1.0,,,0.0,,0.0,0.0,-2.0,,First-time,9044840000000.0,
Brand B,01-01-2026,INR,Online Store,2026-01-01T02:00:04Z,2026-01-01T02:00:05Z,,905842730000000.0,#5023,UNITED STATES,USA,United States,New York,Huntington Station,,,,,,,0.0,0.0,6000.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,1.0,,First-time,9020940000000.0,United States
Brand B,02-01-2026,INR,Online Store,2026-01-02T05:48:16Z,2026-01-02T05:48:19Z,2026-01-04T05:39:49Z,,#5026,United States,USA,United States,Florida, tampa,,,,,,,0.0,0.0,6000.0,0.0,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9028740000000.0,United States
Brand B,,INR,Draft Orders,2026-01-02T18:02:24Z, nan,2026-01-02T18:03:26Z,6917430000000.0,#5030,United States,USA,United States,,Olivehurst,,,,,,,0.0,0.0,6000.0,0.0,0.0,,0.0,,,0.0,,,,87.0,,,9029720000000.0,United States
Brand B,05-01-2026,INR, online store,2026-01-05T04:51:57Z,2026-01-05T04:51:58Z,2026-01-05T05:40:03Z,6921780000000.0,#5040,UNITED STATES,USA,United States,California,Sacramento,,,,,,,0.0,,6000.0,,0.0,,0.0,,,0.0,,,0.0,1.0,,First-time,9035220000000.0,United States
Brand B,06-01-2026,INR, online store,2026-01-06T01:21:49Z, 2026-01-06t01:21:51z,2026-01-06T01:21:53Z,-6923280000000.0,#5044,United States,USA,United States,,Chicago,,,,,,,0.0,0.0,6000.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,1.0,,First-time,9037110000000.0, united states
