Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count
Brand A,31-01-2026,Growify | 4th October | TOF | INDIA | Sales,  PAUSED  ,TOF | OPEN | Sale | Women,Video | esha | – Copy,,india,1696.3200000000002,17.67,11.0,489.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
Brand A,30-01-2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | esha | – Copy,India,India,2260.8,23.55,9.0,2294.0,-0.0,1.0,3.0,0.0,0.0,0.0,0.0,-0.0,,0.0,0.0,0.0,0.0,1.0
brand a,16-01-2026,Growify | 9th October 25 | MOF | Sales | Women,,MOF | Whtsapp CD | Sales - Women,Custom | Carousel | EOSS | 15th Dec25 – Copy,India,,26.4,,1.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0
Brand A,,Growify | TOF | INDIA | OPEN | SALES,PAUSED,tof | india | open audence,Catalogue | Price || 7k+ || Active | Instock,India,India,30.02,30.02,4.0,84.0,0.0,17.0,4.0,1.0,0.0,,-0.0,-0.0,,0.0,,0.0,0.0,1.0
Brand A,13-01-2026,Growify | MOF + BOF | Conversion | India,ACTIVE,MOF + BOF | RT > Video Only,  CUSTOM | VIDEO 1 | EOSS | 15TH DEC 25  ,India,India,33.5,33.5,,63.0,0.0,3.0,,0.0,,,0.0,0.0,,0.0,0.0,,,1.0
Brand A,29-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,3644.16,5731.96,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,-0.0,0.0,0.0,,1.0
Brand A,30-01-2026,,PAUSED,TOF | ASC | CAC | INDIA,Video | esha | – Copy,  INDIA  ,India,41.03,41.03,15.0,589.0,0.0,-0.0,-2.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,1.0
Brand A,14-01-2026,Growify | 9th October 25 | MOF | Sales | Women,PAUSED,,Custom | Carousel | EOSS | 15th Dec25 – Copy,India,India,,43.7,1.0,5365.0,0.0,-1.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,1.0
  BRAND A  ,14-01-2026,Growify | MOF + BOF | Conversion | India,ACTIVE,MOF + BOF | RT > Video Only,Custom | Video 1 | EOSS | 15th Dec 25,India,India,,48.87,-2.0,71.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,4860.0,,0.0,1.0
brand a,16-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Travel,Custom | Carousel | EOSS | 15th Dec25,India,,50.23,7584.73,1.0,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,1.0
Brand A,01-01-2026,Growify | TOF | Conversion | India,,Ecomm | Travel,Custom | Carousel | EOSS | 15th Dec25,India,India,58.29,,3.0,88.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0
,15-01-2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,TOF | LAL 3-5% | Sales | Womens,Custom | Video 1 | EOSS | 15th Dec 25 – Copy,India,India,60.28,60.28,4.0,35.0,0.0,3.0,3.0,-0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0
Brand A,30-01-2026,nan,,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,  INDIA  ,India,61.53,61.53,9.0,71.0,-0.0,7.0,-7.0,,0.0,0.0,0.0,0.0,,0.0,3200.0,-0.0,0.0,1.0
Brand A,02-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Travel,Custom | Carousel | EOSS | 15th Dec25,India,india,67.74,67.74,4.0,,0.0,3.0,324.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,14-01-2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,TOF | LAL 3-5% | Sales | Womens,Custom | Video 1 | EOSS | 15th Dec 25 – Copy,,India,89.1,89.1,10.0,104.0,0.0,9.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0
Brand A,15-01-2026,Growify | 9th October 25 | MOF | Sales | Women,PAUSED,MOF | Whtsapp CD | Sales - Women,Custom | Carousel | EOSS | 15th Dec25 – Copy,,India,105.02,105.02,2.0,,0.0,1.0,108.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0
brand a,31-01-2026,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,,Video | esha | – Copy,India,India,105.1,-15870.099999999999,31.0,235.0,0.0,4.0,6.0,0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,1.0
  NAN  ,22-01-2026,Growify | TOF | Conversion | India,ACTIVE,,Catalogue | Price || 7k+ || Active | Instock – Copy,India,India,106.2,106.2,0.0,47.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,66.0
Brand A,18-01-2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,india,,111.19,6600.0,,0.0,17.0,45.0,0.0,0.0,0.0,,-0.0,,0.0,0.0,,0.0,1.0
  BRAND A  ,  29-01-2026  ,growify | 4th october | tof | india | sales,PAUSED,TOF | OPEN | Sale | Women,Video | esha | – Copy,India,india,10933.44,113.89,27.0,-1761.0,0.0,6.0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand A,20-01-2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | Open | Sales | Women,Reel | also.alpa | 4th October 25,India,,122.85,122.85,9.0,173.0,-0.0,9.0,972.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,31-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,124.24,124.24,3.0,36.0,,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,12500.0,0.0,0.0,1.0
Brand A,08-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,India,India,126.79,126.79,11.0,168.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,22-01-2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,128.699999,128.699999,610.0,7920.0,0.0,343.0,585.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand A,20-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,134.55,,7.0,,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,7200.0,0.0,0.0,1.0
Brand A,18-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Best Seller | In Stock,India,India,139.39,139.39,14.0,321.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,24-01-2026,Growify | TOF | Conversion | India,ACTIVE,,Catalogue | Best Seller | In Stock – Copy 2,india,India,140.56,140.56,9.0,192.0,,8.0,9.0,1.0,0.0,,0.0,0.0,,0.0,7900.0,0.0,,
Brand A,18-01-2026,growify | tof | conversion | india,ACTIVE,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock – Copy,India,  INDIA  ,144.54,144.54,4.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,07-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,india,India,154.63,154.63,7.0,,0.0,6.0,7.0,2.0,0.0,,0.0,0.0,,0.0,12400.0,,0.0,1.0
Brand A,29-01-2026,growify | 16th june | tof | india | asc | cac | sales,PAUSED,TOF | ASC | CAC | INDIA,Video | esha | – Copy,India,,14880.0,155.0,18.0,400.0,0.0,4.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,-0.0,,1.0
Brand A,,Growify | 16th June | TOF | INDIA | ASC | CAC | SALES,PAUSED,TOF | ASC | CAC | INDIA,Custom | Carousel | EOSS | 15th Dec25 – Copy,India,India,158.57,158.57,8.0,266.0,,,864.0,792.0,0.0,0.0,1.0,0.0,,0.0,30640.0,0.0,0.0,
Brand A,,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,  CATALOGUE | BEST SELLER | IN STOCK  ,India,India,162.24,162.24,4.0,177.0,0.0,,4.0,,0.0,,0.0,0.0,,0.0,558700.0,0.0,0.0,1.0
Brand A,18-01-2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,,India,India,170.62,170.62,12.0,35960.0,0.0,1755.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0
Brand A,10-01-2026,  GROWIFY | TOF | CONVERSION | INDIA  ,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,India,India,173.49,,3.0,,0.0,4.0,3.0,,0.0,-0.0,0.0,0.0,,,0.0,0.0,0.0,66.0
  BRAND A  ,08-01-2026,growify | 2nd december | abo | sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,193.41,193.41,23.0,465.0,0.0,35.0,-21.0,3.0,0.0,0.0,0.0,0.0,,0.0,15120.0,0.0,0.0,
,24-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Price || 7k+ || Active | Instock – Copy 2,India,India,202.95,202.95,-12.0,242.0,0.0,12.0,12.0,1.0,0.0,,0.0,0.0,,0.0,8200.0,0.0,,1.0
brand a,25-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Engaged,Catalogue | Best Seller | In Stock – Copy 2,India,India,206.72,206.72,18.0,290.0,0.0,14.0,17.0,2.0,0.0,,0.0,,,0.0,22200.0,0.0,,
Brand A,04-01-2026,Growify | TOF | Conversion | India,active,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,India,India,20137.920000000002,,18.0,355.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,,-0.0,26080.0,0.0,,1.0
Brand A,24-01-2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,215.34,,4.0,180.0,0.0,4.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,66.0
Brand A,13-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,,India,218.68,218.68,15.0,341.0,0.0,13.0,13.0,1.0,,,0.0,0.0,,1.0,5760.0,,,1.0
  BRAND A  ,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,India,India,237.07,237.07,8.0,,0.0,6.0,6.0,0.0,0.0,-0.0,1.0,7590.0,,0.0,-0.0,0.0,0.0,1.0
brand a,08-01-2026,Growify | TOF | Conversion | India,ACTIVE,TOF | INDIA | IOS,Catalogue | All Product | Instock,India,India,238.39,238.39,21.0,34510.0,0.0,18.0,16.0,8.0,0.0,0.0,1.0,0.0,,0.0,54846.0,0.0,0.0,1.0
Brand A,,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Pooja Hedge | 24th Jan 26,India,India,238.94,238.94,5.0,226.0,0.0,0.0,216.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,1.0
,18-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,239.5,239.5,33.0,369.0,-0.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand A,06-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Home Essential,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,India,India,240.83,240.83,12.0,,0.0,11.0,1296.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
Brand A,26-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Engaged,Catalogue | Best Seller | In Stock – Copy 2,India,India,249.76,249.76,3.0,163.0,,3.0,3.0,1.0,,,0.0,0.0,,0.0,-10500.0,,,66.0
Brand A,26-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Best Seller | In Stock – Copy 2,India,India,251.0,251.0,10.0,287.0,,8.0,,0.0,,,0.0,0.0,,0.0,0.0,,,1.0
Brand A,28-01-2026,Growify | 2nd December | ABO | Sale,,  TOF | OPEN | SALE | WOMEN  ,Catalogue | Best Seller | In Stock,India,India,264.97,,9.0,,,9.0,9.0,0.0,,,0.0,0.0,,0.0,0.0,,,1.0
Brand A,24-01-2026,,ACTIVE,Ecomm | Hotel,Catalogue | Best Seller | In Stock – Copy 2,,India,268.99,268.99,1400.0,289.0,0.0,2535.0,16.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand A,16-01-2026,Growify | 9th October 25 | MOF | Sales | Women,PAUSED,MOF | Whtsapp CD | Sales - Women,Custom | Video 1 | EOSS | 15th Dec 25 – Copy,India,,274.96,274.96,10.0,179.0,0.0,1755.0,10.0,1.0,0.0,0.0,0.0,0.0,,0.0,6080.0,-0.0,0.0,1.0
Brand A,25-01-2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,290.76,290.76,6.0,,,-5.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand A,12-01-2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,,Custom | Video 1 | EOSS | 15th Dec 25 – Copy,India,India,294.22,44427.22,23.0,445.0,0.0,15.0,18.0,1.0,,,0.0,0.0,,0.0,5760.0,,,1.0
Brand A,24-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,,,1300.0,448.0,,9.0,10.0,594.0,-0.0,,0.0,0.0,,0.0,26400.0,0.0,,1.0
Brand A,20-01-2026,,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,305.31,46101.81,8.0,213.0,-0.0,7.0,8.0,1.0,,0.0,0.0,0.0,,0.0,-8400.0,0.0,0.0,1.0
Brand A,25-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Hotel,Catalogue | Best Seller | In Stock – Copy 2,India,India,309.85,309.85,12.0,524.0,0.0,10.0,10.0,4.0,0.0,,0.0,,,0.0,,0.0,,1.0
Brand A,28-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,India,India,312.88,312.88,11.0,206.0,,13.0,13.0,0.0,,,0.0,0.0,,0.0,0.0,,,1.0
brand a,19-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,  CATALOGUE | SET + DRESS || ACTIVE | INSTOCK  ,India,india,30499.199999999997,317.7,-13.0,312.0,0.0,-1950.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,66.0
Brand A,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Engaged,Catalogue | Price || 7k+ || Active | Instock – Copy 2,India,India,323.3,323.3,-20.0,216.0,0.0,17.0,21.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0
Brand A,24-01-2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock – Copy 2,India,India,325.72,325.72,20.0,306.0,0.0,16.0,20.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0
Brand A,  16-01-2026  ,Growify | 4th October 25 | MOF | Sales | INDIA,,MOF | CD | Sales - Women,Custom | Video 1 | EOSS | 15th Dec 25 – Copy,India,India,337.37,337.37,15.0,54810.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,09-01-2026,Growify | TOF | Conversion | India,ACTIVE,  NAN  ,Custom | Carousel | EOSS | 15th Dec25 – Copy 2,India,India,341.89,341.89,17.0,493.0,0.0,12.0,-1404.0,3.0,0.0,0.0,0.0,0.0,,1.0,24320.0,0.0,0.0,1.0
Brand A,26-01-2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Mira Kapoor | 24th Jan 26,India,India,357.36,357.36,7.0,123.0,,-4.0,7.0,1.0,,,-1.0,11550.0,,0.0,11400.0,,,-1.0
Brand A,23-01-2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock – Copy 2,India,India,363.03,363.03,26.0,430.0,-0.0,24.0,24.0,1.0,0.0,,1.0,15270.0,,1.0,8600.0,-0.0,,1.0
Brand A,16-01-2026,Growify | MOF + BOF | Conversion | India,ACTIVE,MOF + BOF | RT > Video Only,Custom | Video 2 | EOSS | 15th Dec 25,India,India,365.49,365.49,18.0,481.0,0.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,0.0,40256.0,0.0,0.0,1.0
Brand A,22-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,,catalogue | best seller | in stock,India,India,366.43,366.43,17.0,-39440.0,0.0,13.0,16.0,0.0,0.0,,0.0,0.0,,-0.0,0.0,0.0,,66.0
Brand A,16-01-2026,Growify | MOF + BOF | Conversion | India,ACTIVE,MOF + BOF | New Collection | Catalogue Only,Custom | Catalog | EOSS | 15th Dec 25,India,  INDIA  ,373.12,373.12,10.0,539.0,0.0,-9.0,9.0,2.0,0.0,0.0,-0.0,0.0,,-0.0,1775760.0,0.0,0.0,66.0
Brand A,,Growify | TOF | Conversion | India,,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock – Copy,India,India,380.15,380.15,800.0,261.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,31-01-2026,Growify | BOF | Conversion | India,,ecomm | viewed + atc - 180 days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,384.88,384.88,23.0,503.0,,29.0,23.0,3.0,0.0,0.0,2.0,10540.0,,0.0,24700.0,0.0,0.0,1.0
brand a,,Growify | BOF | Conversion | India,active,Ecomm | Viewed + ATC - 180 Days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,37058.88,386.03,22.0,361.0,0.0,18.0,20.0,2.0,0.0,,0.0,,,0.0,17190.0,0.0,,1.0
Brand A,08-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | OTT & Social,Catalog | CAR | Campaign Shoot | Kurta Sets | Mix | Summer | PDP | Deepak Maurya,India,India,407.41,407.41,53.0,-681.0,0.0,51.0,,198.0,-0.0,,0.0,0.0,,0.0,1171760.0,0.0,0.0,1.0
Brand A,26-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Apparel,Catalogue | Best Seller | In Stock,India,  INDIA  ,413.94,413.94,13.0,-463.0,,12.0,13.0,0.0,,,0.0,0.0,,0.0,0.0,,,1.0
,29-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,414.64,414.64,16.0,291.0,0.0,11.0,-15.0,1.0,0.0,,0.0,0.0,,0.0,8200.0,0.0,,1.0
Brand A,16-01-2026,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Beauty and Personal Care,Catalogue | All Product - ( Exclude Stole) | Instock,India,India,415.28,415.28,18.0,,0.0,16.0,20.0,3.0,0.0,0.0,0.0,0.0,,0.0,20590.0,0.0,0.0,1.0
Brand A,11-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Set + Dress || Active | Instock,India,India,418.37,418.37,20.0,415.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1.0
Brand A,19-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Best Seller | In Stock,,India,419.37,419.37,21.0,49590.0,0.0,23.0,21.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.0
Brand A,20-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Best Seller | In Stock,India,  INDIA  ,40419.840000000004,421.04,28.0,415.0,0.0,,24.0,1.0,0.0,0.0,0.0,0.0,,0.0,8200.0,0.0,0.0,1.0
Brand A,23-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,,India,India,423.34,423.34,27.0,379.0,0.0,19.0,26.0,1188.0,0.0,,0.0,,,,59720.0,-0.0,,1.0
Brand A,,  GROWIFY | BOF | CONVERSION | INDIA  ,ACTIVE,Ecomm | Viewed + ATC - 180 Days,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,  INDIA  ,423.69,423.69,3700.0,466.0,0.0,24.0,37.0,-0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,25-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,  CATALOGUE | PRICE || 7K+ || ACTIVE | INSTOCK  ,India,India,43447.68,68339.58,23.0,523.0,0.0,14.0,18.0,1.0,0.0,,0.0,0.0,,0.0,7900.0,0.0,,1.0
,21-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,,466.76,10.0,361.0,0.0,8.0,10.0,1.0,0.0,,0.0,0.0,,0.0,7900.0,0.0,,
Brand A,,Growify | TOF | Conversion | India,ACTIVE,TOF | INDIA | Marketplace,Catalogue | Price || 7k+ || Active | Instock – Copy,India,,471.42,471.42,14.0,301.0,0.0,-9.0,14.0,2.0,0.0,,0.0,0.0,,0.0,14400.0,0.0,,1.0
Brand A,21-01-2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock – Copy 2,,India,478.55,478.55,21.0,360.0,0.0,18.0,19.0,3.0,0.0,,,0.0,,0.0,19100.0,0.0,,1.0
Brand A,18-01-2026,growify | 4th october | tof | india | sales,PAUSED,TOF | Open | Sales | Women,Video | Karishma kapoor | 23rd October 25 – Copy,India,India,481.67,72732.17,99.0,2193.0,0.0,24.0,41.0,0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
Brand A,15-01-2026,Growify | 11th June | TOF | ABO | INDIA | LAL 3% - 5% | SALES,PAUSED,TOF | LAL 3-5% | Sales | Womens,  CUSTOM | VIDEO 2 | EOSS | 15TH DEC 25 – COPY  ,India,India,,482.9,2900.0,632.0,0.0,22.0,24.0,5.0,0.0,0.0,0.0,0.0,,0.0,43760.0,0.0,0.0,1.0
Brand A,21-01-2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,487.86,487.86,,42342.0,1.0,1556.0,3070.0,594.0,0.0,,0.0,0.0,,0.0,36300.0,0.0,,1.0
Brand A,  26-01-2026  ,Growify | 24th Jan 26 | Tof | Sales | India,,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | Pooja Hedge | 24th Jan 26,,India,489.34,-489.34,5.0,179.0,,4.0,3.0,0.0,,,0.0,0.0,,0.0,0.0,,,1.0
Brand A,30-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | OPEN | Sale | Women,Catalogue | Best Seller | In Stock,India,India,492.48,492.48,1500.0,367.0,,12.0,12.0,198.0,0.0,0.0,-0.0,0.0,,0.0,9000.0,0.0,-0.0,1.0
brand a,31-01-2026,Growify | 24th Jan 26 | Tof | Sales | India,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | esha |,India,,493.74,493.74,1.0,404.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0,0.0,1.0
Brand A,29-01-2026,,PAUSED,TOF | INDIA | WOMEN | Maximum value of Conversions | Purchase,Video | esha |,India,India,47955.840000000004,499.54,13.0,377.0,0.0,14.0,8.0,396.0,0.0,,1.0,,,,16000.0,-0.0,,1.0
brand a,18-01-2026,Growify | MOF + BOF | Conversion | India,ACTIVE,Ecomm | MOF + BOF,Catalog | CAR | Campaign Shoot | Mix | Mix | Summer | PDP | Deepak Maurya,India,India,507.39,-507.39,39.0,697.0,0.0,43.0,46.0,7.0,0.0,0.0,1.0,38800.0,,0.0,64900.0,0.0,0.0,1.0
Brand A,22-01-2026,Growify | TOF | INDIA | OPEN | SALES,PAUSED,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock – Copy 2,India,India,511.62,77254.62,,389.0,0.0,11.0,15.0,2.0,0.0,,0.0,0.0,,0.0,15200.0,0.0,,1.0
Brand A,27-01-2026,Growify | 4th October | TOF | INDIA | Sales,PAUSED,TOF | OPEN | Sale | Women,Video | Karishma kapoor | 23rd October 25,India,India,519.87,519.87,3071.0,-40706.0,,1329.0,2802.0,2.0,,,0.0,0.0,,0.0,24200.0,,,1.0
Brand A,27-01-2026,Growify | 2nd December | ABO | Sale,,TOF | OPEN | Sale | Women,Catalogue | Price || 7k+ || Active | Instock,india,  INDIA  ,532.52,80410.52,31.0,541.0,,21.0,25.0,0.0,,,0.0,0.0,,,0.0,,,66.0
Brand A,20-01-2026,Growify | TOF | INDIA | OPEN | SALES,nan,TOF | OPEN | Sale | Women - 2,Catalogue | Set + Dress || Active | Instock – Copy 2,India,India,552.3,552.3,24.0,451.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0
Brand A,17-01-2026,Growify | 2nd December | ABO | Sale,PAUSED,TOF | Engaged shoppers| Sale | Women,Catalogue | Set + Dress || Active | Instock,India,India,557.26,557.26,3500.0,,0.0,31.0,35.0,0.0,0.0,,0.0,0.0,,0.0,0.0,-0.0,,1.0
