Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,ParsedDate
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,  ECOMM | CX DATA  ,Custom | Lakme Fashion Week | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 2,Canada,Rest of the World,597.12,6.22,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,  CUSTOM | LAKME FASHION WEEK | CELEB CONTENT | 7 AUG 25 | | SALES | GROWIFY | – COPY 2  ,Canada,Rest of the World,14.41,14.41,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,  GROWIFY | TOF | MESSAGING | UAE  ,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,Canada,Rest of the World,15.46,15.46,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Bride & Wedding,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 3,Canada,Rest of the World,19.06,19.06,2.0,3770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,Canada,Rest of the World,20.23,3054.73,1.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
Brand B,,  GROWIFY | RETARGET | MESSAGING | US+CAN  ,PAUSED,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Disha,canada,Rest of the World,31.78,4798.78,-2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,66.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Canada,rest of the world,68.03,10272.53,6.0,14790.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU – Copy 3 - Copy 2,Canada,Rest of the World,105.82,105.82,,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Canada,Rest of the World,113.97,113.97,-5.0,125.0,0.0,975.0,2.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,  NAN  ,Custom | Reel | PLP | Ishq | BAU – Copy,Canada,Rest of the World,214.08,214.08,9.0,246.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,paused,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU – Copy 3 - Copy 2,Canada,Rest of the World,244.39,244.39,24.0,560.0,0.0,1.0,540.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,custom | carousel | message | celeb content | bau – copy 3 - copy 2,Canada,Rest of the World,248.65,248.65,29.0,406.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,,Rest of the World,347.14,347.14,27.0,348.0,0.0,3510.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,Canada,Rest of the World,389.14,389.14,31.0,400.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,  NAN  ,growify | tof | conversion | us+can,  ACTIVE  ,Ecomm | India Designers,Custom | Video | CampaignShoot | Lehenga | Mehfil | Summer | CLP,Canada,Rest of the World,481.05,481.05,35.0,70905.0,0.0,15.0,16.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | India Designers,Custom | Video | CampaignShoot | Lehenga | Mehfil | Summer | CLP,Canada,Rest of the World,518.08,,3500.0,619.0,0.0,22.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | India Designers,Custom | Video | CampaignShoot | Lehenga | Mehfil | Summer | CLP,Canada,Rest of the World,536.73,536.73,41.0,94975.0,0.0,22.0,23.0,,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,,Rest of the World,-680.28,680.28,37.0,164720.0,0.0,,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,
Brand B,  NAN  ,growify | tof | conversion | us+can,ACTIVE,Ecomm | India Designers,Custom | Video | CampaignShoot | lehenga | Mehfil | Summer | CLP,Canada,Rest of the World,727.9,,40.0,855.0,,21.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | CAN | Sales,PAUSED,TOF | Parties | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,Canada,Rest of the World,839.84,126815.84,49.0,1020.0,0.0,33.0,40.0,1.0,1.0,0.0,0.0,0.0,,,64200.0,7383000.0,0.0,,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,Canada,Rest of the World,842.99,842.99,40.0,1328.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+CAN,active,,Custom | Video | CampaignShoot | Lehenga | Mehfil | Summer | CLP,Canada,Rest of the World,998.6,998.6,76.0,1183.0,0.0,10140.0,-5616.0,1.0,0.0,0.0,,0.0,3.0,2.0,95000.0,0.0,0.0,1.0,
brand b,,Growify | TOF | 23/01/26 | ABO | CAN | Sales,PAUSED,TOF | Parties | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,Canada,Rest of the World,1177.96,1177.96,130.0,1584.0,0.0,118.0,114.0,19.0,,0.0,0.0,0.0,4.0,-0.0,1126000.0,290000.0,0.0,1.0,
  BRAND B  ,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,,United Kingdom,rest of the world,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,56.0,0.0,0.0,0.0,0.0,143000.0,0.0,158000.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,,,Rest of the World,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,,Ecomm | Wedding's,CA_Carousel/video_CampaignShoot/_Mix_Fanah,United Kingdom,Rest of the World,33.599999999999994,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel/video_CampaignShoot/_Mix_Fanah,United Kingdom,Rest of the World,0.58,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Video Carousel | CLP | Fanah | BAU | New Arrivals,United Kingdom,Rest of the World,2.8,2.8,0.0,725.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ecomm | retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,United Kingdom,Rest of the World,3.17,3.17,1.0,4.0,0.0,195.0,1.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Video Carousel | CLP | Fanah | BAU | New Arrivals,United Kingdom,Rest of the World,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,  CUSTOM | BEST SELLER | CELEB CONTENT | 7 AUG 25 | | SALES | GROWIFY | – COPY 3  ,United Kingdom,,11.62,11.62,1.0,,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,1.0,
  BRAND B  ,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | – Copy 3,United Kingdom,Rest of the World,,,1.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,,United Kingdom,Rest of the World,138.34,138.34,15.0,147.0,0.0,10.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United Kingdom,,142.56,-142.56,10.0,163.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,,Custom | Reel | PLP | Ishq | BAU – Copy,United Kingdom,Rest of the World,175.977705,175.977705,11.0,188.0,0.0,3.0,4.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United Kingdom,Rest of the World,186.31,28132.81,18.0,,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,,66.0,
Brand B,,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United Kingdom,Rest of the World,241.59,241.59,19.0,206.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United Kingdom,Rest of the World,292.31,292.31,16.0,-40600.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,
  BRAND B  ,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,,Rest of the World,311.24,46997.24,10.0,307.0,0.0,9.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest of the World,38363.52,,29.0,685.0,0.0,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest of the World,453.0,453.0,,666.0,-0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,United Kingdom,,-537.58,537.58,17.0,635.0,0.0,13.0,-12.0,,0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,-1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest of the World,549.318294,549.318294,33.0,88305.0,0.0,22.0,21.0,-0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,  PAUSED  ,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Kingdom,Rest of the World,80653.388544,840.139464,,808.0,0.0,28.0,28.0,-0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,United Kingdom,Rest of the World,1056.619999,159549.619849,68.0,1012.0,0.0,46.0,39.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,175000.0,80000.0,,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,ecomm | wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Kingdom,Rest of the World,1094.06,,41.0,1038.0,0.0,30.0,28.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,active,Ecomm | Retargeting,Catalog | Fanah | Carousel | Sales | Growify |,India,India,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,,,India,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,  GROWIFY | RETARGET | CONVERSION | INDIA  ,ACTIVE,Ecomm | Retargeting,Custom | Reel | CLP | EOSS Product | EVENT | EOSS – Copy,India,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
  BRAND B  ,,,ACTIVE,Ecomm | Luxury,Custom | Existing post-24/11/25 | Reel | CLP | Mehfil | BAU,India,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,66.0,
Brand B,,  GROWIFY | TOF | CONVERSION | INDIA  ,ACTIVE,Ecomm | Luxury,Custom | Existing post-24/11/25 | Reel | CLP | Mehfil | BAU,India,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Wedding,Custom | CAR| Influencer | Mix | Bestseller | Summer | CLP,  INDIA  ,India,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,paused,Ecomm | Women Clothing,Custom_Video_CampaignShoot_Lehenga_Mehfil,India,India,,0.04,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,India,India,0.17,0.17,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,India,2.53,2.53,1.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,,India,India,30.03,4534.53,1000.0,232.0,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,India,India,31.55,31.55,20.0,-5527.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,,Catalog | Fanah | Carousel | Sales | Growify |,India,India,62.35,62.35,26.0,973.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Fanah | Carousel | Sales | Growify |,India,India,67.4,67.4,,1166.0,0.0,18.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,95000.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,,Ecomm | Retargeting,Catalog | Fanah | Carousel | Sales | Growify |,India,India,93.24,93.24,-106.0,479805.0,,,100.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Fanah | Carousel | Sales | Growify |,India,India,144.4,144.4,58.0,-1388.0,0.0,36.0,51.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-ThruPlay | India,  PAUSED  ,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,india,,,151.46,83.0,28469.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,,Ecomm | Wedding,Custom | CAR | Mix | Bestseller | Summer | PLP,India,India,,169.22,117.0,10051.0,0.0,50.0,-84.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,95000.0,95000.0,1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Wedding,Custom | CAR| Influencer | Mix | Bestseller | Summer | CLP,India,India,172.32,172.32,52.0,1262.0,0.0,41.0,44.0,0.0,-0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Wedding,Custom | Collection | Boost Post | CLP | Ishq | BAU,India,India,333.55,333.55,224.0,19652.0,0.0,101.0,156.0,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,India,India,35749.44,-56230.89,95.0,2505.0,0.0,55.0,66.0,3.0,6.0,4.0,,0.0,1.0,0.0,210000.0,115000.0,,1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,India,India,437.12,437.12,,1679.0,0.0,55.0,56.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,8305000.0,55000.0,55000.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Best sellers | Sales | Growify | – Copy,India,india,,441.09,-737.0,40824.0,0.0,278.0,687.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.0,
,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Wedding,Custom | Collection | Boost Post | CLP | Ishq | BAU,India,India,461.65,461.65,300.0,2442670.0,-0.0,135.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90000.0,90000.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | Open Targeting,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,,,623.47,623.47,173.0,6933.0,0.0,131.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,India,693.84,693.84,347.0,6970.0,0.0,,245.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
  NAN  ,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Luxury,Custom | Existing post-24/11/25 | Reel | CLP | Mehfil | BAU,India,india,948.66,948.66,399.0,1956485.0,0.0,,255.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | CAR | Campaign Shoot | Mix | Bestseller | CLP,India,India,1085.27,1085.27,1687.0,50323.0,0.0,-1158.0,1579.0,,-1.0,0.0,0.0,0.0,2.0,7.0,-390600.0,155000.0,0.0,,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,  ECOMM | OPEN TARGETING  ,Custom | Video | RiaVohra | lehenga | Mahiya | Summer | PLP,India,India,112663.68,1173.58,-458.0,21775.0,0.0,174.0,273.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,
,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | Best sellers | Sales | Growify | – Copy,India,India,1282.0,1282.0,2061.0,,0.0,685.0,207468.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,1.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,catalog | best sellers | sales | growify | – copy,India,India,-1292.66,1292.66,,128549.0,0.0,630.0,,3.0,2.0,0.0,0.0,0.0,0.0,1.0,50373600.0,208600.0,0.0,1.0,
Brand B,,growify | retarget | conversion | india,ACTIVE,Ecomm | Retargeting,Catalog | CAR | Campaign Shoot | Mix | Bestseller | CLP,India,India,144115.2,1501.2,2424.0,80047.0,0.0,280995.0,247536.0,-4.0,234.0,0.0,-0.0,0.0,1.0,2.0,390000.0,-425600.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | Retargeting,Catalog | CAR | Campaign Shoot | Mix | Bestseller | CLP,India,,2306.08,,4207.0,,0.0,2517.0,3967.0,11.0,,0.0,0.0,,5.0,3.0,996000.0,428000.0,0.0,1.0,
Brand B,,,ACTIVE,ecomm | retargeting,Catalog | CAR | Campaign Shoot | Mix | Bestseller | CLP,India,India,2847.04,2847.04,1192.0,37397.0,0.0,777.0,1087.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,165000.0,0.0,0.0,1.0,
brand b,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,Qatar,Middle East,49.96,-49.96,4.0,118.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Brand B,,Growify | TOF | Conversion | UAE,paused,Ecomm | Magazines,Custom | Carousel | CLP | Fanah | BAU | Full Price,Qatar,Middle East,317.82,317.82,8.0,202.0,0.0,4.0,4.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,Saudi Arabia,Middle East,0.0,0.0,0.0,0.0,,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,58800.0,0.0,0.0,-1.0,
brand b,  NAN  ,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Video Carousel | CLP | Fanah | BAU | New Arrivals,Saudi Arabia,Middle East,0.21,31.71,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,0.0,,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Video Carousel | CLP | Fanah | BAU | New Arrivals,Saudi Arabia,Middle East,2.5,2.5,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,Saudi Arabia,Middle East,56.75,56.75,7.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
,,Growify | TOF | Traffic-LPV | UAE,PAUSED,,Custom_Video_Influencer_lehenga_Mehfil,Saudi Arabia,Middle East,61.41,61.41,22.0,348.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,Custom | Carousel | PLP | Celeb | BAU | Full Price,Saudi Arabia,,99.26,,9.0,34800.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,
